Season,Date,Visitor,Visitor_Goals,Home,Home_Goals,OT,Att.,LOG,Notes
2013,03/02/2014,Ottawa Senators,1,Pittsburgh Penguins,2,OT,18579,,
2013,03/02/2014,Philadelphia Flyers,5,San Jose Sharks,2,,17562,,
2013,04/02/2014,Vancouver Canucks,1,Boston Bruins,3,,17565,,
2013,04/02/2014,Winnipeg Jets,2,Carolina Hurricanes,1,,14033,,
2013,04/02/2014,Toronto Maple Leafs,1,Florida Panthers,4,,15583,,
2013,04/02/2014,Tampa Bay Lightning,1,Minnesota Wild,2,,18454,,
2013,04/02/2014,Calgary Flames,0,Montreal Canadiens,2,,21273,,
2013,04/02/2014,Colorado Avalanche,1,New York Rangers,5,,18006,,
2013,04/02/2014,Dallas Stars,3,Phoenix Coyotes,1,,12257,,
2013,04/02/2014,Ottawa Senators,5,St. Louis Blues,4,SO,14758,,
2013,04/02/2014,New York Islanders,1,Washington Capitals,0,,18506,,
2013,05/02/2014,Chicago Blackhawks,2,Anaheim Ducks,0,,17446,,
2013,05/02/2014,Pittsburgh Penguins,5,Buffalo Sabres,1,,18408,,
2013,05/02/2014,Dallas Stars,1,San Jose Sharks,2,OT,17562,,
2013,06/02/2014,Detroit Red Wings,3,Florida Panthers,1,,15623,,
2013,06/02/2014,Columbus Blue Jackets,1,Los Angeles Kings,2,OT,18118,,
2013,06/02/2014,Nashville Predators,2,Minnesota Wild,3,OT,18766,,
2013,06/02/2014,Vancouver Canucks,2,Montreal Canadiens,5,,21273,,
2013,06/02/2014,Calgary Flames,4,New York Islanders,2,,12888,,
2013,06/02/2014,Edmonton Oilers,2,New York Rangers,1,,18006,,
2013,06/02/2014,Buffalo Sabres,2,Ottawa Senators,3,,18426,,
2013,06/02/2014,Colorado Avalanche,1,Philadelphia Flyers,3,,19982,,
2013,06/02/2014,Boston Bruins,2,St. Louis Blues,3,OT,19671,,
2013,06/02/2014,Toronto Maple Leafs,4,Tampa Bay Lightning,1,,19204,,
2013,06/02/2014,Winnipeg Jets,2,Washington Capitals,4,,18506,,
2013,07/02/2014,Florida Panthers,1,Carolina Hurricanes,5,,16132,,
2013,07/02/2014,Edmonton Oilers,1,New Jersey Devils,2,OT,16592,,
2013,07/02/2014,Chicago Blackhawks,0,Phoenix Coyotes,2,,17525,,
2013,07/02/2014,New York Rangers,4,Pittsburgh Penguins,3,SO,18661,,
2013,07/02/2014,Columbus Blue Jackets,2,San Jose Sharks,3,,17562,,
2013,08/02/2014,Ottawa Senators,2,Boston Bruins,7,,17565,,
2013,08/02/2014,Montreal Canadiens,4,Carolina Hurricanes,1,,18680,,
2013,08/02/2014,Phoenix Coyotes,1,Dallas Stars,2,,18532,,
2013,08/02/2014,Anaheim Ducks,5,Nashville Predators,2,,17139,,
2013,08/02/2014,Colorado Avalanche,5,New York Islanders,2,,15360,,
2013,08/02/2014,Calgary Flames,1,Philadelphia Flyers,2,,19874,,
2013,08/02/2014,Winnipeg Jets,3,St. Louis Blues,4,SO,19052,,
2013,08/02/2014,Detroit Red Wings,2,Tampa Bay Lightning,4,,19204,,
2013,08/02/2014,Vancouver Canucks,1,Toronto Maple Leafs,3,,19662,,
2013,08/02/2014,New Jersey Devils,0,Washington Capitals,3,,18506,,
2013,25/02/2014,Carolina Hurricanes,2,Buffalo Sabres,3,,18719,,Make-up game for blizzard on 2014-01-07
2013,26/02/2014,Boston Bruins,4,Buffalo Sabres,5,OT,19070,,
2013,26/02/2014,Los Angeles Kings,6,Colorado Avalanche,4,,16754,,
2013,26/02/2014,Detroit Red Wings,2,Montreal Canadiens,1,OT,21273,,
2013,26/02/2014,St. Louis Blues,0,Vancouver Canucks,1,,18910,,
2013,27/02/2014,Los Angeles Kings,2,Calgary Flames,0,,19289,,
2013,27/02/2014,Carolina Hurricanes,1,Dallas Stars,4,,16122,,
2013,27/02/2014,Minnesota Wild,3,Edmonton Oilers,0,,16839,,
2013,27/02/2014,Washington Capitals,5,Florida Panthers,4,,14180,,
2013,27/02/2014,Columbus Blue Jackets,2,New Jersey Devils,5,,15185,,
2013,27/02/2014,Tampa Bay Lightning,2,Nashville Predators,3,,17113,,
2013,27/02/2014,Toronto Maple Leafs,4,New York Islanders,5,OT,13922,,
2013,27/02/2014,Chicago Blackhawks,1,New York Rangers,2,,18006,,
2013,27/02/2014,Detroit Red Wings,6,Ottawa Senators,1,,18931,,
2013,27/02/2014,San Jose Sharks,7,Philadelphia Flyers,3,,19879,,
2013,27/02/2014,Montreal Canadiens,6,Pittsburgh Penguins,5,SO,18636,,
2013,27/02/2014,Phoenix Coyotes,2,Winnipeg Jets,3,SO,15004,,
2013,28/02/2014,St. Louis Blues,0,Anaheim Ducks,1,,17369,,
2013,28/02/2014,San Jose Sharks,2,Buffalo Sabres,4,,19070,,
2013,28/02/2014,Phoenix Coyotes,2,Colorado Avalanche,4,,17649,,
2013,28/02/2014,Minnesota Wild,2,Vancouver Canucks,1,SO,18910,,
2013,01/03/2014,Washington Capitals,4,Boston Bruins,2,,17565,,
2013,01/03/2014,Florida Panthers,3,Columbus Blue Jackets,6,,15441,,
2013,01/03/2014,Pittsburgh Penguins,1,Chicago Blackhawks,5,,62921,,NHL Stadium Series
2013,01/03/2014,Tampa Bay Lightning,4,Dallas Stars,2,,15897,,
2013,01/03/2014,Calgary Flames,2,Edmonton Oilers,1,OT,16839,,
2013,01/03/2014,Carolina Hurricanes,1,Los Angeles Kings,3,,18118,,
2013,01/03/2014,Toronto Maple Leafs,3,Montreal Canadiens,4,OT,21273,,
2013,01/03/2014,Winnipeg Jets,3,Nashville Predators,1,,17113,,
2013,01/03/2014,New Jersey Devils,6,New York Islanders,1,,15512,,
2013,01/03/2014,New York Rangers,2,Philadelphia Flyers,4,,19988,,
2013,02/03/2014,Carolina Hurricanes,3,Anaheim Ducks,5,,17174,,
2013,02/03/2014,Tampa Bay Lightning,3,Colorado Avalanche,6,,15592,,
2013,02/03/2014,San Jose Sharks,4,New Jersey Devils,2,,16012,,
2013,02/03/2014,Florida Panthers,5,New York Islanders,3,,13008,,
2013,02/03/2014,Boston Bruins,6,New York Rangers,3,,18006,,
2013,02/03/2014,St. Louis Blues,4,Phoenix Coyotes,2,,13955,,
2013,02/03/2014,Ottawa Senators,4,Vancouver Canucks,2,,54194,,NHL Heritage Classic
2013,02/03/2014,Philadelphia Flyers,5,Washington Capitals,4,OT,18506,,
2013,03/03/2014,Buffalo Sabres,2,Dallas Stars,3,,14235,,
2013,03/03/2014,Montreal Canadiens,1,Los Angeles Kings,2,,18118,,
2013,03/03/2014,Calgary Flames,2,Minnesota Wild,3,,18543,,
2013,03/03/2014,Columbus Blue Jackets,2,Toronto Maple Leafs,1,,19577,,
2013,04/03/2014,Florida Panthers,1,Boston Bruins,4,,17565,,
2013,04/03/2014,Dallas Stars,2,Columbus Blue Jackets,4,,15661,,
2013,04/03/2014,Colorado Avalanche,4,Chicago Blackhawks,2,,21361,,
2013,04/03/2014,Ottawa Senators,2,Edmonton Oilers,3,,16839,,
2013,04/03/2014,Detroit Red Wings,3,New Jersey Devils,4,,16592,,
2013,04/03/2014,Pittsburgh Penguins,3,Nashville Predators,1,,17113,,
2013,04/03/2014,Vancouver Canucks,0,Phoenix Coyotes,1,,13449,,
2013,04/03/2014,Carolina Hurricanes,3,San Jose Sharks,2,OT,17562,,
2013,04/03/2014,Tampa Bay Lightning,2,St. Louis Blues,4,,18602,,
2013,04/03/2014,New York Islanders,3,Winnipeg Jets,2,OT,15004,,
2013,05/03/2014,Montreal Canadiens,4,Anaheim Ducks,3,SO,17174,,
2013,05/03/2014,Ottawa Senators,1,Calgary Flames,4,,19289,,
2013,05/03/2014,Toronto Maple Leafs,3,New York Rangers,2,OT,18006,,
2013,05/03/2014,Washington Capitals,4,Philadelphia Flyers,6,,19919,,
2013,06/03/2014,Washington Capitals,0,Boston Bruins,3,,17565,,
2013,06/03/2014,Columbus Blue Jackets,1,Chicago Blackhawks,6,,21179,,
2013,06/03/2014,Vancouver Canucks,1,Dallas Stars,6,,14634,,
2013,06/03/2014,Colorado Avalanche,3,Detroit Red Wings,2,OT,20066,,
2013,06/03/2014,New York Islanders,2,Edmonton Oilers,3,OT,16839,,
2013,06/03/2014,St. Louis Blues,2,Nashville Predators,1,,16180,,
2013,06/03/2014,Montreal Canadiens,2,Phoenix Coyotes,5,,15282,,
2013,06/03/2014,Pittsburgh Penguins,3,San Jose Sharks,5,,17562,,
2013,06/03/2014,Buffalo Sabres,3,Tampa Bay Lightning,1,,19204,,
2013,06/03/2014,Los Angeles Kings,3,Winnipeg Jets,1,,15004,,
2013,07/03/2014,Pittsburgh Penguins,3,Anaheim Ducks,2,SO,17518,,
2013,07/03/2014,New York Rangers,4,Carolina Hurricanes,2,,17547,,
2013,07/03/2014,New York Islanders,3,Calgary Flames,4,,19289,,
2013,07/03/2014,New Jersey Devils,4,Detroit Red Wings,7,,20066,,
2013,07/03/2014,Buffalo Sabres,0,Florida Panthers,2,,14402,,
2013,08/03/2014,St. Louis Blues,2,Colorado Avalanche,1,,18137,,
2013,08/03/2014,Minnesota Wild,3,Dallas Stars,4,,19109,,
2013,08/03/2014,Carolina Hurricanes,4,New Jersey Devils,5,,16162,,
2013,08/03/2014,Columbus Blue Jackets,1,Nashville Predators,0,,17113,,
2013,08/03/2014,Montreal Canadiens,0,San Jose Sharks,4,,17562,,
2013,08/03/2014,Boston Bruins,4,Tampa Bay Lightning,3,SO,19204,,
2013,08/03/2014,Philadelphia Flyers,3,Toronto Maple Leafs,4,OT,19583,,
2013,08/03/2014,Calgary Flames,1,Vancouver Canucks,2,,18910,,
2013,08/03/2014,Ottawa Senators,5,Winnipeg Jets,3,,15004,,
2013,08/03/2014,Phoenix Coyotes,2,Washington Capitals,3,,18506,,
2013,09/03/2014,Chicago Blackhawks,2,Buffalo Sabres,1,,19070,,
2013,09/03/2014,Los Angeles Kings,4,Edmonton Oilers,2,,16839,,
2013,09/03/2014,Boston Bruins,5,Florida Panthers,2,,18858,,
2013,09/03/2014,St. Louis Blues,3,Minnesota Wild,2,SO,18909,,
2013,09/03/2014,Detroit Red Wings,0,New York Rangers,3,,18006,,
2013,10/03/2014,Toronto Maple Leafs,3,Anaheim Ducks,1,,17229,,
2013,10/03/2014,Los Angeles Kings,3,Calgary Flames,2,,19289,,
2013,10/03/2014,Winnipeg Jets,2,Colorado Avalanche,3,OT,15250,,
2013,10/03/2014,Columbus Blue Jackets,,Dallas Stars,,,,,Game postponed until 2014-04-09 (Medical Emergency)
2013,10/03/2014,Nashville Predators,4,Ottawa Senators,3,OT,19063,,
2013,10/03/2014,Phoenix Coyotes,4,Tampa Bay Lightning,3,SO,18167,,
2013,10/03/2014,New York Islanders,7,Vancouver Canucks,4,,18910,,
2013,10/03/2014,Pittsburgh Penguins,3,Washington Capitals,2,,18506,,
2013,11/03/2014,Nashville Predators,4,Buffalo Sabres,1,,18659,,
2013,11/03/2014,New York Rangers,1,Carolina Hurricanes,3,,15667,,
2013,11/03/2014,Detroit Red Wings,1,Columbus Blue Jackets,4,,14330,,
2013,11/03/2014,Phoenix Coyotes,3,Florida Panthers,1,,12211,,
2013,11/03/2014,Edmonton Oilers,4,Minnesota Wild,3,SO,18650,,
2013,11/03/2014,New Jersey Devils,2,Philadelphia Flyers,1,,19967,,
2013,11/03/2014,Washington Capitals,0,Pittsburgh Penguins,2,,18646,,
2013,11/03/2014,Toronto Maple Leafs,2,San Jose Sharks,6,,17562,,
2013,11/03/2014,Dallas Stars,3,St. Louis Blues,2,OT,16763,,
2013,12/03/2014,Anaheim Ducks,2,Calgary Flames,7,,19289,,
2013,12/03/2014,Chicago Blackhawks,2,Colorado Avalanche,3,,18007,,
2013,12/03/2014,Boston Bruins,4,Montreal Canadiens,1,,21273,,
2013,12/03/2014,Vancouver Canucks,3,Winnipeg Jets,2,SO,15004,,
2013,13/03/2014,Phoenix Coyotes,1,Boston Bruins,2,,17565,,
2013,13/03/2014,Buffalo Sabres,2,Carolina Hurricanes,4,,13654,,
2013,13/03/2014,San Jose Sharks,4,Columbus Blue Jackets,3,SO,13851,,
2013,13/03/2014,Toronto Maple Leafs,3,Los Angeles Kings,2,,18319,,
2013,13/03/2014,New York Rangers,1,Minnesota Wild,2,,18885,,
2013,13/03/2014,Edmonton Oilers,2,St. Louis Blues,6,,18084,,
2013,13/03/2014,Florida Panthers,4,Tampa Bay Lightning,5,,18324,,
2013,14/03/2014,Nashville Predators,3,Chicago Blackhawks,2,,22106,,
2013,14/03/2014,Anaheim Ducks,6,Colorado Avalanche,4,,18030,,
2013,14/03/2014,Calgary Flames,4,Dallas Stars,3,SO,18532,,
2013,14/03/2014,Edmonton Oilers,1,Detroit Red Wings,2,SO,20066,,
2013,14/03/2014,New Jersey Devils,3,Florida Panthers,5,,14496,,
2013,14/03/2014,San Jose Sharks,4,New York Islanders,3,,13128,,
2013,14/03/2014,New York Rangers,4,Winnipeg Jets,2,,15004,,
2013,14/03/2014,Vancouver Canucks,3,Washington Capitals,4,,18506,,
2013,15/03/2014,Carolina Hurricanes,1,Boston Bruins,5,,17565,,
2013,15/03/2014,Anaheim Ducks,2,Los Angeles Kings,1,,18278,,
2013,15/03/2014,Columbus Blue Jackets,2,Minnesota Wild,1,SO,19042,,
2013,15/03/2014,Ottawa Senators,4,Montreal Canadiens,5,OT,21273,,
2013,15/03/2014,St. Louis Blues,4,Nashville Predators,1,,17113,,
2013,15/03/2014,Buffalo Sabres,1,New York Islanders,4,,14388,,
2013,15/03/2014,Pittsburgh Penguins,0,Philadelphia Flyers,4,,19993,,
2013,15/03/2014,Calgary Flames,2,Phoenix Coyotes,3,,16373,,
2013,15/03/2014,New Jersey Devils,0,Tampa Bay Lightning,3,,19204,,
2013,16/03/2014,Montreal Canadiens,2,Buffalo Sabres,0,,19070,,
2013,16/03/2014,Edmonton Oilers,2,Carolina Hurricanes,1,,16588,,
2013,16/03/2014,Detroit Red Wings,1,Chicago Blackhawks,4,,22128,,
2013,16/03/2014,Vancouver Canucks,4,Florida Panthers,3,SO,14215,,
2013,16/03/2014,San Jose Sharks,1,New York Rangers,0,,18006,,
2013,16/03/2014,Colorado Avalanche,3,Ottawa Senators,1,,19501,,
2013,16/03/2014,Philadelphia Flyers,4,Pittsburgh Penguins,3,,18647,,
2013,16/03/2014,Dallas Stars,2,Winnipeg Jets,7,,15004,,
2013,16/03/2014,Toronto Maple Leafs,2,Washington Capitals,4,,18506,,
2013,17/03/2014,Minnesota Wild,1,Boston Bruins,4,,17565,,
2013,17/03/2014,Phoenix Coyotes,4,Los Angeles Kings,3,,18118,,
2013,17/03/2014,Winnipeg Jets,1,St. Louis Blues,3,,16665,,
2013,17/03/2014,Vancouver Canucks,3,Tampa Bay Lightning,4,,19204,,
2013,18/03/2014,Washington Capitals,3,Anaheim Ducks,2,,17174,,
2013,18/03/2014,Carolina Hurricanes,3,Columbus Blue Jackets,1,,15938,,
2013,18/03/2014,Buffalo Sabres,1,Calgary Flames,3,,19289,,
2013,18/03/2014,Toronto Maple Leafs,2,Detroit Red Wings,3,,20066,,
2013,18/03/2014,Nashville Predators,1,Edmonton Oilers,5,,16839,,
2013,18/03/2014,Colorado Avalanche,3,Montreal Canadiens,6,,21273,,
2013,18/03/2014,Boston Bruins,4,New Jersey Devils,2,,16138,,
2013,18/03/2014,Minnesota Wild,6,New York Islanders,0,,14888,,
2013,18/03/2014,New York Rangers,8,Ottawa Senators,4,,17326,,
2013,18/03/2014,Chicago Blackhawks,2,Philadelphia Flyers,3,OT,19932,,
2013,18/03/2014,Dallas Stars,1,Pittsburgh Penguins,5,,18659,,
2013,18/03/2014,Florida Panthers,3,San Jose Sharks,2,,17562,,
2013,19/03/2014,St. Louis Blues,0,Chicago Blackhawks,4,,21640,,
2013,19/03/2014,Tampa Bay Lightning,5,Toronto Maple Leafs,3,,19585,,
2013,19/03/2014,Nashville Predators,0,Vancouver Canucks,2,,18910,,
2013,19/03/2014,Colorado Avalanche,4,Winnipeg Jets,5,OT,15004,,
2013,20/03/2014,Pittsburgh Penguins,4,Detroit Red Wings,5,OT,20066,,
2013,20/03/2014,Buffalo Sabres,3,Edmonton Oilers,1,,16839,,
2013,20/03/2014,Washington Capitals,1,Los Angeles Kings,2,SO,18118,,
2013,20/03/2014,Columbus Blue Jackets,3,Montreal Canadiens,2,,21273,,
2013,20/03/2014,Minnesota Wild,3,New Jersey Devils,4,OT,14772,,
2013,20/03/2014,Tampa Bay Lightning,5,Ottawa Senators,4,,17136,,
2013,20/03/2014,Dallas Stars,2,Philadelphia Flyers,4,,19831,,
2013,20/03/2014,Florida Panthers,1,Phoenix Coyotes,2,,14442,,
2013,20/03/2014,Anaheim Ducks,2,San Jose Sharks,3,,17562,,
2013,21/03/2014,New York Rangers,3,Columbus Blue Jackets,1,,18513,,
2013,21/03/2014,Nashville Predators,6,Calgary Flames,5,,19289,,
2013,21/03/2014,Carolina Hurricanes,2,Chicago Blackhawks,3,,21857,,
2013,21/03/2014,Boston Bruins,2,Colorado Avalanche,0,,18007,,
2013,22/03/2014,Ottawa Senators,1,Dallas Stars,3,,16714,,
2013,22/03/2014,Calgary Flames,8,Edmonton Oilers,1,,16839,,
2013,22/03/2014,Florida Panthers,0,Los Angeles Kings,4,,18118,,
2013,22/03/2014,Detroit Red Wings,3,Minnesota Wild,2,,19176,,
2013,22/03/2014,New York Rangers,2,New Jersey Devils,0,,17829,,
2013,22/03/2014,St. Louis Blues,1,Philadelphia Flyers,4,,19942,,
2013,22/03/2014,Boston Bruins,4,Phoenix Coyotes,2,,17468,,
2013,22/03/2014,Tampa Bay Lightning,3,Pittsburgh Penguins,4,OT,18668,,
2013,22/03/2014,Washington Capitals,3,San Jose Sharks,2,SO,17562,,
2013,22/03/2014,Montreal Canadiens,4,Toronto Maple Leafs,3,,19789,,
2013,22/03/2014,Carolina Hurricanes,3,Winnipeg Jets,2,,15004,,
2013,23/03/2014,Florida Panthers,2,Anaheim Ducks,6,,17281,,
2013,23/03/2014,Nashville Predators,2,Chicago Blackhawks,0,,21727,,
2013,23/03/2014,Minnesota Wild,4,Detroit Red Wings,3,OT,20066,,
2013,23/03/2014,Toronto Maple Leafs,2,New Jersey Devils,3,,15328,,
2013,23/03/2014,Columbus Blue Jackets,0,New York Islanders,2,,15008,,
2013,23/03/2014,St. Louis Blues,1,Pittsburgh Penguins,0,,18662,,
2013,23/03/2014,Buffalo Sabres,2,Vancouver Canucks,4,,18910,,
2013,24/03/2014,Montreal Canadiens,2,Boston Bruins,1,SO,17565,,
2013,24/03/2014,San Jose Sharks,1,Calgary Flames,2,SO,19829,,
2013,24/03/2014,Winnipeg Jets,1,Dallas Stars,2,,15967,,
2013,24/03/2014,Phoenix Coyotes,3,New York Rangers,4,OT,18006,,
2013,24/03/2014,Los Angeles Kings,3,Philadelphia Flyers,2,,19876,,
2013,24/03/2014,Ottawa Senators,4,Tampa Bay Lightning,3,SO,18486,,
2013,25/03/2014,New York Islanders,5,Carolina Hurricanes,4,,15176,,
2013,25/03/2014,Detroit Red Wings,2,Columbus Blue Jackets,4,,15103,,
2013,25/03/2014,Dallas Stars,2,Chicago Blackhawks,4,,21493,,
2013,25/03/2014,San Jose Sharks,5,Edmonton Oilers,2,,16839,,
2013,25/03/2014,Ottawa Senators,2,Florida Panthers,3,SO,13435,,
2013,25/03/2014,Buffalo Sabres,0,Montreal Canadiens,2,,21273,,
2013,25/03/2014,Colorado Avalanche,5,Nashville Predators,4,SO,16438,,
2013,25/03/2014,Phoenix Coyotes,3,Pittsburgh Penguins,2,,18632,,
2013,25/03/2014,St. Louis Blues,5,Toronto Maple Leafs,3,,19505,,
2013,25/03/2014,Los Angeles Kings,5,Washington Capitals,4,SO,18506,,
2013,26/03/2014,Anaheim Ducks,3,Calgary Flames,2,,19289,,
2013,26/03/2014,Vancouver Canucks,5,Minnesota Wild,2,,19014,,
2013,26/03/2014,Philadelphia Flyers,1,New York Rangers,3,,18006,,
2013,27/03/2014,Chicago Blackhawks,0,Boston Bruins,3,,17565,,
2013,27/03/2014,Vancouver Canucks,2,Colorado Avalanche,3,OT,16965,,
2013,27/03/2014,Montreal Canadiens,5,Detroit Red Wings,4,,20066,,
2013,27/03/2014,Carolina Hurricanes,3,Florida Panthers,0,,12379,,
2013,27/03/2014,Phoenix Coyotes,3,New Jersey Devils,2,SO,15583,,
2013,27/03/2014,Buffalo Sabres,1,Nashville Predators,6,,16729,,
2013,27/03/2014,Los Angeles Kings,3,Pittsburgh Penguins,2,,18650,,
2013,27/03/2014,Winnipeg Jets,4,San Jose Sharks,3,,17562,,
2013,27/03/2014,Minnesota Wild,1,St. Louis Blues,5,,19646,,
2013,27/03/2014,New York Islanders,2,Tampa Bay Lightning,3,SO,18554,,
2013,28/03/2014,Pittsburgh Penguins,2,Columbus Blue Jackets,1,,18908,,
2013,28/03/2014,New York Rangers,3,Calgary Flames,4,,19289,,
2013,28/03/2014,Nashville Predators,3,Dallas Stars,7,,18532,,
2013,28/03/2014,Anaheim Ducks,3,Edmonton Oilers,4,OT,16839,,
2013,28/03/2014,Chicago Blackhawks,3,Ottawa Senators,5,,18922,,
2013,28/03/2014,Toronto Maple Leafs,2,Philadelphia Flyers,4,,19963,,
2013,29/03/2014,Tampa Bay Lightning,4,Buffalo Sabres,3,OT,19070,,
2013,29/03/2014,Columbus Blue Jackets,3,Carolina Hurricanes,2,OT,16714,,
2013,29/03/2014,San Jose Sharks,2,Colorado Avalanche,3,,18077,,
2013,29/03/2014,Montreal Canadiens,4,Florida Panthers,1,,17119,,
2013,29/03/2014,Winnipeg Jets,2,Los Angeles Kings,4,,18118,,
2013,29/03/2014,New Jersey Devils,1,New York Islanders,2,SO,15108,,
2013,29/03/2014,Minnesota Wild,3,Phoenix Coyotes,1,,16691,,
2013,29/03/2014,Dallas Stars,4,St. Louis Blues,2,,19703,,
2013,29/03/2014,Detroit Red Wings,4,Toronto Maple Leafs,2,,20270,,
2013,29/03/2014,Anaheim Ducks,5,Vancouver Canucks,1,,18910,,
2013,29/03/2014,Boston Bruins,4,Washington Capitals,2,,18506,,
2013,30/03/2014,Tampa Bay Lightning,2,Detroit Red Wings,3,,20066,,
2013,30/03/2014,New York Rangers,5,Edmonton Oilers,0,,16839,,
2013,30/03/2014,Washington Capitals,3,Nashville Predators,4,SO,16553,,
2013,30/03/2014,Calgary Flames,3,Ottawa Senators,6,,18505,,
2013,30/03/2014,Boston Bruins,4,Philadelphia Flyers,3,SO,19958,,
2013,30/03/2014,Chicago Blackhawks,1,Pittsburgh Penguins,4,,18655,,
2013,31/03/2014,Winnipeg Jets,4,Anaheim Ducks,5,OT,17174,,
2013,31/03/2014,Minnesota Wild,3,Los Angeles Kings,2,,18118,,
2013,31/03/2014,Florida Panthers,3,New Jersey Devils,6,,15209,,
2013,31/03/2014,Carolina Hurricanes,1,Ottawa Senators,2,SO,16732,,
2013,01/04/2014,New Jersey Devils,2,Buffalo Sabres,3,SO,19070,,
2013,01/04/2014,Colorado Avalanche,3,Columbus Blue Jackets,2,OT,16550,,
2013,01/04/2014,Florida Panthers,2,New York Islanders,4,,11812,,
2013,01/04/2014,Winnipeg Jets,2,Phoenix Coyotes,1,SO,13724,,
2013,01/04/2014,Carolina Hurricanes,4,Pittsburgh Penguins,1,,18635,,
2013,01/04/2014,Edmonton Oilers,4,San Jose Sharks,5,,17562,,
2013,01/04/2014,Philadelphia Flyers,0,St. Louis Blues,1,SO,18647,,
2013,01/04/2014,Montreal Canadiens,1,Tampa Bay Lightning,3,,18808,,
2013,01/04/2014,Calgary Flames,2,Toronto Maple Leafs,3,,19482,,
2013,01/04/2014,New York Rangers,3,Vancouver Canucks,1,,18910,,
2013,01/04/2014,Dallas Stars,5,Washington Capitals,0,,18506,,
2013,02/04/2014,Edmonton Oilers,2,Anaheim Ducks,3,,17174,,
2013,02/04/2014,Boston Bruins,2,Detroit Red Wings,3,,20066,,
2013,02/04/2014,Phoenix Coyotes,0,Los Angeles Kings,4,,18118,,
2013,02/04/2014,New York Islanders,2,Ottawa Senators,1,,16516,,
2013,03/04/2014,Dallas Stars,1,Carolina Hurricanes,4,,15730,,
2013,03/04/2014,Minnesota Wild,2,Chicago Blackhawks,3,SO,21791,,
2013,03/04/2014,New York Rangers,2,Colorado Avalanche,3,SO,16721,,
2013,03/04/2014,Columbus Blue Jackets,2,Philadelphia Flyers,0,,19981,,
2013,03/04/2014,Los Angeles Kings,1,San Jose Sharks,2,,17562,,
2013,03/04/2014,Buffalo Sabres,1,St. Louis Blues,2,,16146,,
2013,03/04/2014,Calgary Flames,4,Tampa Bay Lightning,1,,17495,,
2013,03/04/2014,Boston Bruins,3,Toronto Maple Leafs,4,OT,19609,,
2013,03/04/2014,Pittsburgh Penguins,4,Winnipeg Jets,2,,15004,,
2013,04/04/2014,Nashville Predators,5,Anaheim Ducks,2,,17174,,
2013,04/04/2014,Chicago Blackhawks,4,Columbus Blue Jackets,3,,18695,,
2013,04/04/2014,Buffalo Sabres,2,Detroit Red Wings,3,,20066,,
2013,04/04/2014,Calgary Flames,2,Florida Panthers,1,,12055,,
2013,04/04/2014,Washington Capitals,1,New Jersey Devils,2,,15218,,
2013,04/04/2014,Montreal Canadiens,7,Ottawa Senators,4,,19241,,
2013,04/04/2014,Edmonton Oilers,3,Phoenix Coyotes,2,SO,14732,,
2013,05/04/2014,Philadelphia Flyers,2,Boston Bruins,5,,17565,,
2013,05/04/2014,New Jersey Devils,3,Carolina Hurricanes,1,,16123,,
2013,05/04/2014,Pittsburgh Penguins,0,Minnesota Wild,4,,19409,,
2013,05/04/2014,Detroit Red Wings,3,Montreal Canadiens,5,,21273,,
2013,05/04/2014,Washington Capitals,4,New York Islanders,3,SO,16008,,
2013,05/04/2014,Ottawa Senators,3,New York Rangers,2,,18006,,
2013,05/04/2014,Nashville Predators,3,San Jose Sharks,0,,17562,,
2013,05/04/2014,Colorado Avalanche,4,St. Louis Blues,0,,19153,,
2013,05/04/2014,Dallas Stars,5,Tampa Bay Lightning,2,,19204,,
2013,05/04/2014,Winnipeg Jets,4,Toronto Maple Leafs,2,,19544,,
2013,05/04/2014,Los Angeles Kings,1,Vancouver Canucks,2,,18910,,
2013,06/04/2014,New York Islanders,0,Columbus Blue Jackets,4,,15667,,
2013,06/04/2014,St. Louis Blues,2,Chicago Blackhawks,4,,22184,,
2013,06/04/2014,Pittsburgh Penguins,3,Colorado Avalanche,2,SO,18007,,
2013,06/04/2014,Anaheim Ducks,2,Edmonton Oilers,4,,16839,,
2013,06/04/2014,Dallas Stars,2,Florida Panthers,3,,13366,,
