,playerA,playerB,playerARacks,playerBRacks,matchIndex,date,competition
1348,Carlo Biado,Wu Jia-qing,11,9,213,2018-12-10,2018 WPA World 9-Ball Championship
1349,Petri Makkonen,Wu Kun-lin,6,11,214,2018-12-10,2018 WPA World 9-Ball Championship
1350,Chris Melling,Shane Van Boening,5,11,215,2018-12-10,2018 WPA World 9-Ball Championship
1351,Lin Ta Li,Chang Jung-lin,7,11,216,2018-12-10,2018 WPA World 9-Ball Championship
1352,Joshua Filler,Albin Ouschan,11,6,217,2018-12-10,2018 WPA World 9-Ball Championship
1353,Alexander Kazakis,Corey Deuel,11,8,218,2018-12-10,2018 WPA World 9-Ball Championship
1354,Carlo Biado,Wu Kun-lin,11,4,219,2018-12-10,2018 WPA World 9-Ball Championship
1355,Shane Van Boening,Chang Jung-lin,11,8,220,2018-12-10,2018 WPA World 9-Ball Championship
1356,Joshua Filler,Alexander Kazakis,11,10,221,2018-12-10,2018 WPA World 9-Ball Championship
1357,Carlo Biado,Shane Van Boening,11,6,222,2018-12-10,2018 WPA World 9-Ball Championship
1358,Joshua Filler,Carlo Biado,13,10,223,2018-12-10,2018 WPA World 9-Ball Championship
1359,Casper Matikainen,Joshua Filler,11,7,1,2019-12-13,WPA World 9-Ball Championship
1360,Yip Kin Ling,John Morra,11,5,2,2019-12-13,WPA World 9-Ball Championship
1361,Albin Ouschan,Lin Ta Li,11,5,3,2019-12-13,WPA World 9-Ball Championship
1362,Denis Grabe,Marc Bijsterbosch,11,8,4,2019-12-13,WPA World 9-Ball Championship
1363,Jung-Lin Chang,Dang Jinhu,11,9,5,2019-12-13,WPA World 9-Ball Championship
1364,Mieszko Fortunski,Thorsten Hohmann,11,8,6,2019-12-13,WPA World 9-Ball Championship
1365,Francisco Sanchez-Ruiz,Konrad Juszczyszyn,11,6,7,2019-12-13,WPA World 9-Ball Championship
1366,Xu Xiaocong,Wu Jiaqing,11,5,8,2019-12-13,WPA World 9-Ball Championship
1367,Alex Kazakis,Radoslaw Babica,11,8,9,2019-12-13,WPA World 9-Ball Championship
1368,Liu Haitao,Jalal Al Sarisi,11,9,10,2019-12-13,WPA World 9-Ball Championship
1369,Naoyuki Oi,Petri Makkonen,11,7,11,2019-12-13,WPA World 9-Ball Championship
1370,Johann Chua,Enrique Rojas,11,5,12,2019-12-13,WPA World 9-Ball Championship
1371,Alex Pagulayan,Karol Skowerski,11,3,13,2019-12-13,WPA World 9-Ball Championship
1372,Chang Yu Lung,Masato Yoshioka,11,9,14,2019-12-13,WPA World 9-Ball Championship
1373,Billy Thorpe,Kong Dejing,11,6,15,2019-12-13,WPA World 9-Ball Championship
1374,Carlo Biado,Bashar Abdulmajeed,11,10,16,2019-12-13,WPA World 9-Ball Championship
1375,Chung Ko Ping,Oliver Szolnoki,11,11,17,2019-12-13,WPA World 9-Ball Championship
1376,Lin Wu Kun,Giallourakis Damianos,11,7,18,2019-12-13,WPA World 9-Ball Championship
1377,Maximilian Lechner,Pijus Labutis,11,4,19,2019-12-13,WPA World 9-Ball Championship
1378,Ruslan Chinakhov,Corey Deuel,11,3,20,2019-12-13,WPA World 9-Ball Championship
1379,Chris Melling,Mohammad Berjaoui,11,7,21,2019-12-13,WPA World 9-Ball Championship
1380,Do The Kien,David Alcaide,11,5,22,2019-12-13,WPA World 9-Ball Championship
1381,Wojciech Szewczyk,Jang Moonseok,11,6,23,2019-12-13,WPA World 9-Ball Championship
1382,Waleed Majid,Ralf Souquet,11,10,24,2019-12-13,WPA World 9-Ball Championship
1383,Pin Yi Ko,Akagariyama Yukio,11,5,25,2019-12-13,WPA World 9-Ball Championship
1384,Jeffrey Ignacio,Stephen Holem,11,6,26,2019-12-13,WPA World 9-Ball Championship
1385,Aloysius Yapp,Xue Zhenqi,11,9,27,2019-12-13,WPA World 9-Ball Championship
1386,Darren Appleton,Eklent Kaci,11,6,28,2019-12-13,WPA World 9-Ball Championship
1387,Fedor Gorst,Jakub Koniar,11,8,29,2019-12-13,WPA World 9-Ball Championship
1388,Yu-Hsuan Cheng,Tomasz Kaplan,11,10,30,2019-12-13,WPA World 9-Ball Championship
1389,Mateusz Śniegocki,Ivar Saris,11,7,31,2019-12-13,WPA World 9-Ball Championship
1390,Liu Ri Teng,Shane Van Boening,11,8,32,2019-12-13,WPA World 9-Ball Championship
1391,Casper Matikainen,Yip Kin Ling,11,8,33,2019-12-14,WPA World 9-Ball Championship
1392,Albin Ouschan,Denis Grabe,11,8,34,2019-12-14,WPA World 9-Ball Championship
1393,Jung-Lin Chang,Mieszko Fortunski,11,5,35,2019-12-14,WPA World 9-Ball Championship
1394,Francisco Sanchez-Ruiz,Xu Xiaocong,11,5,36,2019-12-14,WPA World 9-Ball Championship
1395,Liu Haitao,Alex Kazakis,11,9,37,2019-12-14,WPA World 9-Ball Championship
1396,Naoyuki Oi,Johann Chua,11,6,38,2019-12-14,WPA World 9-Ball Championship
1397,Alex Pagulayan,Chang Yu Lung,11,7,39,2019-12-14,WPA World 9-Ball Championship
1398,Billy Thorpe,Carlo Biado,11,10,40,2019-12-14,WPA World 9-Ball Championship
1399,Chung Ko Ping,Lin Wu Kun,11,8,41,2019-12-14,WPA World 9-Ball Championship
1400,Ruslan Chinakhov,Maximilian Lechner,11,8,42,2019-12-14,WPA World 9-Ball Championship
1401,Do The Kien,Chris Melling,11,7,43,2019-12-14,WPA World 9-Ball Championship
1402,Waleed Majid,Wojciech Szewczyk,11,10,44,2019-12-14,WPA World 9-Ball Championship
1403,Pin Yi Ko,Jeffrey Ignacio,11,9,45,2019-12-14,WPA World 9-Ball Championship
1404,Aloysius Yapp,Darren Appleton,11,5,46,2019-12-14,WPA World 9-Ball Championship
1405,Fedor Gorst,Yu-Hsuan Cheng,11,7,47,2019-12-14,WPA World 9-Ball Championship
1406,Mateusz Śniegocki,Liu Ri Teng,11,7,48,2019-12-14,WPA World 9-Ball Championship
1407,Casper Matikainen,Albin Ouschan,11,6,49,2019-12-15,WPA World 9-Ball Championship
1408,Jung-Lin Chang,Francisco Sanchez-Ruiz,11,7,50,2019-12-15,WPA World 9-Ball Championship
1409,Liu Haitao,Naoyuki Oi,11,9,51,2019-12-15,WPA World 9-Ball Championship
1410,Alex Pagulayan,Billy Thorpe,11,9,52,2019-12-15,WPA World 9-Ball Championship
1411,Chung Ko Ping,Ruslan Chinakhov,11,4,53,2019-12-15,WPA World 9-Ball Championship
1412,Do The Kien,Waleed Majid,11,8,54,2019-12-15,WPA World 9-Ball Championship
1413,Pin Yi Ko,Aloysius Yapp,11,9,55,2019-12-15,WPA World 9-Ball Championship
1414,Fedor Gorst,Mateusz Śniegocki,11,10,56,2019-12-15,WPA World 9-Ball Championship
1415,Jung-Lin Chang,Casper Matikainen,11,10,57,2019-12-16,WPA World 9-Ball Championship
1416,Liu Haitao,Alex Pagulayan,11,8,58,2019-12-16,WPA World 9-Ball Championship
1417,Chung Ko Ping,Do The Kien,11,6,59,2019-12-16,WPA World 9-Ball Championship
1418,Fedor Gorst,Pin Yi Ko,11,6,60,2019-12-16,WPA World 9-Ball Championship
1419,Jung-Lin Chang,Liu Haitao,11,6,61,2019-12-17,WPA World 9-Ball Championship
1420,Fedor Gorst,Chung Ko Ping,11,7,62,2019-12-17,WPA World 9-Ball Championship
1421,Fedor Gorst,Jung-Lin Chang,13,11,63,2019-12-18,WPA World 9-Ball Championship
1422,Casper Matikainen,Joshua Filler,11,7,1,2019-12-13,2019 WPA World 9-Ball Championship
1423,Yip Kin Ling,John Morra,11,5,2,2019-12-13,2019 WPA World 9-Ball Championship
1424,Albin Ouschan,Lin Ta Li,11,5,3,2019-12-13,2019 WPA World 9-Ball Championship
1425,Denis Grabe,Marc Bijsterbosch,11,8,4,2019-12-13,2019 WPA World 9-Ball Championship
1426,Jung-Lin Chang,Dang Jinhu,11,9,5,2019-12-13,2019 WPA World 9-Ball Championship
1427,Mieszko Fortunski,Thorsten Hohmann,11,8,6,2019-12-13,2019 WPA World 9-Ball Championship
1428,Francisco Sanchez-Ruiz,Konrad Juszczyszyn,11,6,7,2019-12-13,2019 WPA World 9-Ball Championship
1429,Xu Xiaocong,Wu Jiaqing,11,5,8,2019-12-13,2019 WPA World 9-Ball Championship
1430,Alex Kazakis,Radoslaw Babica,11,8,9,2019-12-13,2019 WPA World 9-Ball Championship
1431,Liu Haitao,Jalal Al Sarisi,11,9,10,2019-12-13,2019 WPA World 9-Ball Championship
1432,Naoyuki Oi,Petri Makkonen,11,7,11,2019-12-13,2019 WPA World 9-Ball Championship
1433,Johann Chua,Enrique Rojas,11,5,12,2019-12-13,2019 WPA World 9-Ball Championship
1434,Alex Pagulayan,Karol Skowerski,11,3,13,2019-12-13,2019 WPA World 9-Ball Championship
1435,Chang Yu Lung,Masato Yoshioka,11,9,14,2019-12-13,2019 WPA World 9-Ball Championship
1436,Billy Thorpe,Kong Dejing,11,6,15,2019-12-13,2019 WPA World 9-Ball Championship
1437,Carlo Biado,Bashar Abdulmajeed,11,10,16,2019-12-13,2019 WPA World 9-Ball Championship
1438,Chung Ko Ping,Oliver Szolnoki,11,11,17,2019-12-13,2019 WPA World 9-Ball Championship
1439,Lin Wu Kun,Giallourakis Damianos,11,7,18,2019-12-13,2019 WPA World 9-Ball Championship
1440,Maximilian Lechner,Pijus Labutis,11,4,19,2019-12-13,2019 WPA World 9-Ball Championship
1441,Ruslan Chinakhov,Corey Deuel,11,3,20,2019-12-13,2019 WPA World 9-Ball Championship
1442,Chris Melling,Mohammad Berjaoui,11,7,21,2019-12-13,2019 WPA World 9-Ball Championship
1443,Do The Kien,David Alcaide,11,5,22,2019-12-13,2019 WPA World 9-Ball Championship
1444,Wojciech Szewczyk,Jang Moonseok,11,6,23,2019-12-13,2019 WPA World 9-Ball Championship
1445,Waleed Majid,Ralf Souquet,11,10,24,2019-12-13,2019 WPA World 9-Ball Championship
1446,Pin Yi Ko,Akagariyama Yukio,11,5,25,2019-12-13,2019 WPA World 9-Ball Championship
1447,Jeffrey Ignacio,Stephen Holem,11,6,26,2019-12-13,2019 WPA World 9-Ball Championship
1448,Aloysius Yapp,Xue Zhenqi,11,9,27,2019-12-13,2019 WPA World 9-Ball Championship
1449,Darren Appleton,Eklent Kaci,11,6,28,2019-12-13,2019 WPA World 9-Ball Championship
1450,Fedor Gorst,Jakub Koniar,11,8,29,2019-12-13,2019 WPA World 9-Ball Championship
1451,Yu-Hsuan Cheng,Tomasz Kaplan,11,10,30,2019-12-13,2019 WPA World 9-Ball Championship
1452,Mateusz Śniegocki,Ivar Saris,11,7,31,2019-12-13,2019 WPA World 9-Ball Championship
1453,Liu Ri Teng,Shane Van Boening,11,8,32,2019-12-13,2019 WPA World 9-Ball Championship
1454,Casper Matikainen,Yip Kin Ling,11,8,33,2019-12-14,2019 WPA World 9-Ball Championship
1455,Albin Ouschan,Denis Grabe,11,8,34,2019-12-14,2019 WPA World 9-Ball Championship
1456,Jung-Lin Chang,Mieszko Fortunski,11,5,35,2019-12-14,2019 WPA World 9-Ball Championship
1457,Francisco Sanchez-Ruiz,Xu Xiaocong,11,5,36,2019-12-14,2019 WPA World 9-Ball Championship
1458,Liu Haitao,Alex Kazakis,11,9,37,2019-12-14,2019 WPA World 9-Ball Championship
1459,Naoyuki Oi,Johann Chua,11,6,38,2019-12-14,2019 WPA World 9-Ball Championship
1460,Alex Pagulayan,Chang Yu Lung,11,7,39,2019-12-14,2019 WPA World 9-Ball Championship
1461,Billy Thorpe,Carlo Biado,11,10,40,2019-12-14,2019 WPA World 9-Ball Championship
1462,Chung Ko Ping,Lin Wu Kun,11,8,41,2019-12-14,2019 WPA World 9-Ball Championship
1463,Ruslan Chinakhov,Maximilian Lechner,11,8,42,2019-12-14,2019 WPA World 9-Ball Championship
1464,Do The Kien,Chris Melling,11,7,43,2019-12-14,2019 WPA World 9-Ball Championship
1465,Waleed Majid,Wojciech Szewczyk,11,10,44,2019-12-14,2019 WPA World 9-Ball Championship
1466,Pin Yi Ko,Jeffrey Ignacio,11,9,45,2019-12-14,2019 WPA World 9-Ball Championship
1467,Aloysius Yapp,Darren Appleton,11,5,46,2019-12-14,2019 WPA World 9-Ball Championship
1468,Fedor Gorst,Yu-Hsuan Cheng,11,7,47,2019-12-14,2019 WPA World 9-Ball Championship
1469,Mateusz Śniegocki,Liu Ri Teng,11,7,48,2019-12-14,2019 WPA World 9-Ball Championship
1470,Casper Matikainen,Albin Ouschan,11,6,49,2019-12-15,2019 WPA World 9-Ball Championship
1471,Jung-Lin Chang,Francisco Sanchez-Ruiz,11,7,50,2019-12-15,2019 WPA World 9-Ball Championship
1472,Liu Haitao,Naoyuki Oi,11,9,51,2019-12-15,2019 WPA World 9-Ball Championship
1473,Alex Pagulayan,Billy Thorpe,11,9,52,2019-12-15,2019 WPA World 9-Ball Championship
1474,Chung Ko Ping,Ruslan Chinakhov,11,4,53,2019-12-15,2019 WPA World 9-Ball Championship
1475,Do The Kien,Waleed Majid,11,8,54,2019-12-15,2019 WPA World 9-Ball Championship
1476,Pin Yi Ko,Aloysius Yapp,11,9,55,2019-12-15,2019 WPA World 9-Ball Championship
1477,Fedor Gorst,Mateusz Śniegocki,11,10,56,2019-12-15,2019 WPA World 9-Ball Championship
1478,Jung-Lin Chang,Casper Matikainen,11,10,57,2019-12-16,2019 WPA World 9-Ball Championship
1479,Liu Haitao,Alex Pagulayan,11,8,58,2019-12-16,2019 WPA World 9-Ball Championship
1480,Chung Ko Ping,Do The Kien,11,6,59,2019-12-16,2019 WPA World 9-Ball Championship
1481,Fedor Gorst,Pin Yi Ko,11,6,60,2019-12-16,2019 WPA World 9-Ball Championship
1482,Jung-Lin Chang,Liu Haitao,11,6,61,2019-12-17,2019 WPA World 9-Ball Championship
1483,Fedor Gorst,Chung Ko Ping,11,7,62,2019-12-17,2019 WPA World 9-Ball Championship
1484,Fedor Gorst,Jung-Lin Chang,13,11,63,2019-12-18,2019 WPA World 9-Ball Championship
